156,4,4,4,56,4,4,0.00
196,96,48,96,96,48,48,0.00
204,100,48,100,100,48,48,0.00
260,96,96,96,96,48,48,0.00
196,92,92,92,92,48,48,0.00
200,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
204,96,96,96,96,48,48,0.00
252,92,92,92,92,48,48,0.00
248,96,96,96,96,48,48,0.00
196,96,48,96,96,48,48,0.00
204,48,48,48,100,48,48,0.00
196,96,48,96,96,48,48,0.00
252,100,100,100,100,48,48,0.00
252,96,96,96,96,48,48,0.00
196,96,96,96,96,48,48,0.00
204,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
200,96,96,96,96,48,48,0.00
252,96,96,96,96,48,48,0.00
204,96,96,96,96,48,48,0.00
200,100,48,100,100,48,48,0.00
200,48,48,48,100,48,48,0.00
196,96,48,96,96,48,48,0.00
212,108,60,108,108,60,60,0.00
208,96,96,96,96,48,48,0.00
200,96,96,96,96,48,48,0.00
196,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
200,92,92,92,92,48,48,0.00
252,96,96,96,96,48,48,0.00
244,96,96,96,96,48,48,0.00
196,96,48,96,96,48,48,0.00
204,44,44,44,100,44,44,0.00
196,96,48,96,96,48,48,0.00
252,96,96,96,96,48,48,0.00
248,96,96,96,96,48,48,0.00
204,104,104,104,104,48,48,0.00
196,44,44,44,100,44,44,0.00
200,48,48,48,100,48,48,0.00
196,96,48,96,96,48,48,0.00
252,96,96,96,96,48,48,0.00
204,96,96,96,96,48,48,0.00
200,100,48,100,100,48,48,0.00
200,48,48,48,100,48,48,0.00
200,100,48,100,100,48,48,0.00
252,100,100,100,100,52,52,0.00
208,108,60,108,108,60,60,0.00
208,96,96,96,96,48,48,0.00
200,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
196,92,92,92,92,48,48,0.00
252,96,96,96,96,48,48,0.00
200,92,92,92,92,48,48,0.00
196,96,48,48,96,48,48,0.00
200,48,48,48,104,48,48,0.00
204,96,48,96,96,48,48,0.00
248,96,96,96,96,48,48,0.00
252,96,96,96,96,48,48,0.00
196,92,92,92,92,48,48,0.00
204,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
196,96,96,96,96,48,48,0.00
252,96,96,96,96,48,48,0.00
200,100,100,100,100,48,48,0.00
204,96,48,48,96,48,48,0.00
200,48,48,48,100,48,48,0.00
196,96,48,96,96,48,48,0.00
252,100,100,100,100,48,48,0.00
208,104,104,104,104,52,52,0.00
208,92,92,92,92,48,48,0.00
200,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
244,96,96,96,96,48,48,0.00
252,100,100,100,100,48,48,0.00
204,96,96,96,96,48,48,0.00
204,48,48,48,100,48,48,0.00
196,48,48,48,100,48,48,0.00
196,92,92,92,92,48,48,0.00
252,96,96,96,96,48,48,0.00
244,92,92,92,92,48,48,0.00
200,96,48,96,96,48,48,0.00
200,48,48,48,100,48,48,0.00
208,48,48,48,108,48,48,0.00
248,96,96,96,96,48,48,0.00
244,92,92,92,92,48,48,0.00
200,100,100,100,100,48,48,0.00
204,48,48,48,100,48,48,0.00
204,48,48,48,108,48,48,0.00
196,96,96,96,96,48,48,0.00
248,96,96,96,96,48,48,0.00
244,92,92,92,92,44,44,0.00
212,52,52,52,108,52,52,0.00
200,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
248,96,96,96,96,48,48,0.00
244,96,96,96,96,48,48,0.00
208,104,56,104,104,56,56,0.00
204,48,48,48,100,48,48,0.00
200,48,48,48,100,48,48,0.00
