1444,1104,912,1200,1248,492,584,0
1440,1096,912,1192,1292,492,540,0
1452,1100,912,1200,1304,500,592,0
1436,1096,908,1192,1240,484,576,0
1440,1100,912,1192,1292,500,544,0
1448,1100,908,1204,1300,496,588,0
1444,1052,912,1196,1244,488,580,0
1444,1100,912,1196,1296,492,544,0
1444,1096,908,1192,1296,492,584,0
1444,1096,908,1192,1240,492,536,0
1448,1104,912,1200,1296,492,544,0
1444,1096,908,1248,1296,492,584,0
1448,1052,912,1196,1248,492,584,0
1440,1100,912,1192,1292,488,584,0
1452,1100,912,1244,1296,500,592,0
1440,1052,900,1196,1244,488,580,0
1440,1096,908,1192,1292,488,576,0
1452,1096,912,1200,1300,500,588,0
1440,1096,904,1192,1244,488,580,0
1448,1100,912,1196,1292,496,584,0
1444,1096,904,1192,1292,492,584,0
1440,1096,904,1192,1240,488,584,0
1444,1096,912,1200,1296,492,584,0
1444,1096,908,1192,1288,492,584,0
1448,1052,904,1196,1292,492,540,0
1440,1096,904,1192,1292,488,580,0
1444,1096,912,1192,1292,496,592,0
1448,1052,904,1200,1248,492,536,0
1440,1096,908,1192,1292,488,576,0
1452,1096,912,1192,1292,500,588,0
1444,1056,904,1200,1248,492,584,0
1436,1096,908,1192,1288,484,580,0
1452,1096,912,1200,1296,500,544,0
1444,1100,908,1196,1244,492,580,0
1444,1096,908,1192,1292,492,580,0
1444,1096,912,1192,1292,492,584,0
1448,1104,912,1200,1248,500,544,0
1448,1104,912,1200,1296,496,584,0
1440,1096,908,1192,1288,492,584,0
1452,1100,912,1200,1248,500,544,0
1436,1096,908,1240,1288,488,576,0
1440,1096,908,1192,1240,496,544,0
1452,1104,912,1208,1256,500,544,0
1440,1096,908,1192,1288,488,576,0
1444,1096,912,1192,1248,500,544,0
1444,1096,912,1200,1296,492,584,0
1440,1096,908,1240,1288,492,580,0
1448,1060,912,1200,1252,500,544,0
1444,1096,908,1196,1296,492,584,0
1444,1100,912,1192,1296,492,584,0
1440,1052,864,1192,1244,488,584,0
1452,1096,908,1192,1248,496,544,0
1440,1100,904,1240,1292,488,580,0
1440,1100,912,1192,1244,488,540,0
1452,1096,908,1200,1252,496,544,0
1488,1100,912,1240,1292,488,580,0
1448,1056,868,1196,1248,496,548,0
1444,1096,904,1200,1248,492,584,0
1484,1096,908,1240,1288,488,584,0
1448,1052,864,1200,1248,496,544,0
1444,1096,912,1200,1248,492,584,0
1444,1096,908,1244,1296,492,584,0
1440,1100,864,1196,1244,488,540,0
1452,1096,912,1200,1296,500,544,0
1444,1100,908,1196,1296,492,584,0
1444,1052,868,1196,1244,488,540,0
1452,1100,912,1196,1304,500,592,0
1436,1096,908,1240,1288,484,576,0
1448,1100,868,1196,1244,496,540,0
1444,1096,904,1192,1296,492,540,0
1436,1096,908,1192,1288,484,576,0
1444,1096,908,1200,1248,492,536,0
1444,1096,908,1192,1296,492,584,0
1444,1100,904,1192,1292,492,584,0
1440,1052,856,1192,1244,488,576,0
1448,1100,912,1196,1296,496,592,0
1444,1096,904,1200,1296,492,584,0
1440,1052,912,1196,1244,488,580,0
1448,1096,908,1192,1288,500,588,0
1436,1096,896,1192,1288,488,576,0
