800,544,544,600,600,268,312,0.17
796,548,500,596,596,272,320,0.17
800,556,508,604,604,268,312,0.17
804,544,544,592,592,268,316,0.17
804,556,508,556,604,232,280,0.17
800,548,500,604,604,264,312,0.17
788,540,540,592,592,268,312,0.17
804,556,512,604,604,276,320,0.17
800,548,500,596,596,268,312,0.17
796,548,500,596,596,272,316,0.17
804,548,504,604,604,272,320,0.17
796,552,504,600,600,268,312,0.17
796,552,504,600,600,268,312,0.17
804,552,504,600,600,276,320,0.17
804,556,504,604,604,272,320,0.17
796,544,544,600,600,268,316,0.17
796,552,504,600,600,276,320,0.17
804,556,504,604,604,268,316,0.17
796,540,540,588,588,264,312,0.17
804,556,512,604,604,236,280,0.17
800,548,548,604,604,268,312,0.17
788,544,544,592,592,268,312,0.17
804,556,512,604,604,276,320,0.17
800,540,540,596,596,268,312,0.17
796,548,500,596,596,272,316,0.17
800,548,500,604,604,272,320,0.17
796,544,496,596,596,268,312,0.17
796,552,504,600,600,268,312,0.17
804,552,504,600,600,276,320,0.17
804,552,504,604,604,272,320,0.17
796,544,544,600,600,268,312,0.17
796,552,504,600,600,272,320,0.17
804,552,504,600,600,268,312,0.17
792,544,544,592,592,268,316,0.17
804,556,508,604,604,272,324,0.17
804,544,544,592,592,268,316,0.17
792,548,500,596,596,268,316,0.17
804,556,508,604,604,268,320,0.17
796,544,544,592,592,268,316,0.17
800,552,504,600,600,276,320,0.17
804,552,504,600,600,268,316,0.17
796,544,496,592,592,268,312,0.17
796,548,500,596,596,268,312,0.17
796,548,548,596,596,268,312,0.17
804,552,504,600,600,272,320,0.17
800,548,500,596,596,272,316,0.17
796,552,504,600,600,268,316,0.17
804,552,504,600,600,268,316,0.17
796,548,548,600,600,276,320,0.17
804,556,508,604,604,272,320,0.17
804,544,544,592,592,268,316,0.17
800,556,508,604,604,276,324,0.17
804,556,508,604,604,268,312,0.17
796,544,544,592,592,268,316,0.17
800,556,508,604,604,280,324,0.17
804,548,548,596,596,268,312,0.17
800,548,548,596,596,272,320,0.17
800,556,508,604,604,272,316,0.17
796,548,548,596,596,268,312,0.17
800,548,548,596,596,272,320,0.17
800,548,548,596,596,272,316,0.17
804,556,512,604,604,276,320,0.17
800,548,548,596,596,268,312,0.17
792,548,548,596,596,272,316,0.17
800,556,508,604,604,272,316,0.17
800,544,544,592,592,268,312,0.17
756,556,508,604,604,280,328,0.17
804,556,504,604,604,268,316,0.17
788,540,540,592,592,268,312,0.17
756,556,508,604,604,276,324,0.17
804,544,544,600,600,268,316,0.17
796,548,548,596,596,272,320,0.17
800,556,556,604,604,272,320,0.17
796,544,544,592,592,268,312,0.17
796,548,548,596,596,268,312,0.17
804,548,548,596,596,268,320,0.17
752,548,548,596,596,272,320,0.17
756,548,548,600,600,276,320,0.17
752,556,508,604,604,272,320,0.17
800,548,548,596,596,268,312,0.17
796,548,548,596,596,272,316,0.17
752,556,508,604,604,268,320,0.17
796,540,540,592,592,268,312,0.17
756,556,512,604,604,280,328,0.17
752,540,540,600,600,264,312,0.17
796,552,504,600,600,272,320,0.17
752,556,508,604,604,268,320,0.17
796,544,544,592,592,268,316,0.17
752,556,508,604,604,272,324,0.17
748,548,548,596,596,268,312,0.17
796,548,548,596,596,272,316,0.17
752,548,548,596,596,272,316,0.17
804,556,556,604,604,276,320,0.17
796,552,552,600,600,268,316,0.17
796,548,548,600,600,276,320,0.17
752,548,548,604,604,276,320,0.17
796,544,544,592,640,268,312,0.17
756,556,508,604,604,276,324,0.17
752,544,544,600,600,268,316,0.17
748,548,504,596,596,272,320,0.17
752,556,508,604,604,264,312,0.17
788,540,540,592,640,268,312,0.17
